time,J_F_int,J_Fbar_int,ep_int,fbar_correction_int,fbar_correction_max,fbar_pressure_correction_int,fbar_pressure_correction_max,psie_corr_active_int,psip_active_int
0,0,0,0,0,0,0,0,0,0
0.1,27.373373949142,27.372222537548,0,0.13476943527633,0.03247033642994,91265.920352437,22009.039540159,2861.1027205811,-nan
0.2,27.739821048342,27.73564753632,0,0.25721031385376,0.060421764160595,175320.83561931,41252.404213973,11260.573097793,-nan
0.3,28.098395909105,28.08986059817,0,0.36854690622427,0.084474277748883,252797.81663914,58070.592344745,24928.973927087,-nan
0.4,28.448579580975,28.434745412997,0,0.47002998471757,0.10516608327537,324375.87443584,72765.753827068,43607.930238062,-nan
0.5,28.790179642127,28.770413024729,0,0.56258997796374,0.12296025958463,390541.27094376,85603.160418177,67052.551540426,-nan
0.6,29.12324721828,29.097141830956,0,0.64729922251828,0.13825271254576,451903.83193386,96813.842958834,95032.957801802,-nan
0.7,29.448009965806,29.415328399273,0,0.72466937989473,0.15138042574971,508703.1853752,106597.82073244,127335.08399312,-nan
0.8,29.764819040505,29.725448160993,0,0.79558856428542,0.16262941066931,561461.59423882,115127.53203014,163760.92348561,-nan
0.9,30.074107819373,30.028024650344,0,0.8617563188187,0.17326055569279,611287.71140772,122551.21397439,204128.34947503,-nan
1,30.376360245766,30.323605893635,0,0.92385101750538,0.18708391933065,658591.43866493,132578.70281517,248270.63085617,-nan
1.1,30.672086916156,30.612746646037,0,0.98105233896008,0.20011839524102,702741.54235786,142427.22059374,296035.73718095,-nan
1.2,30.961807313711,30.895995330548,0,1.0337136942552,0.21242146943005,743934.28457789,151817.97849585,347285.50776377,-nan
1.3,31.246036870958,31.173884706249,0,1.0821545449551,0.22404541462544,782349.68299746,160780.98990509,401894.74313383,-nan
1.4,31.525277790734,31.446925457877,0,1.1276132510605,0.23503798102533,818844.89078759,169344.11047231,459750.26292479,-nan
1.5,31.800012765481,31.715602046217,0,1.1697990407415,0.24544296250476,853173.52368591,177533.27734141,520749.9627597,-nan
1.6,32.070700910407,31.980370285725,0,1.2088769969827,0.25530065613264,885423.76709894,185372.69797768,584801.8934454,-nan
1.7,32.337775369585,32.241656222443,0,1.244981585265,0.26464823180311,915666.40621373,192884.9965607,651823.37851218,-nan
1.8,32.601642170206,32.499855973555,0,1.2781814728949,0.27352002708714,943927.08363583,200091.32514288,721740.18049949,-nan
1.9,32.862679993258,32.755336262078,0,1.3093528237611,0.28194778058953,970822.21631274,207011.44594766,794485.72210203,-nan
2,33.12124060308,33.008435438708,0,1.3387336664747,0.28996081537706,996511.16991625,213663.79041038,870000.36509037,-nan
