time,J_F_int,J_Fbar_int,fbar_correction_int,fbar_correction_max,fbar_pressure_correction_int,fbar_pressure_correction_max,psie_corr_active_int
1.6,27.057671509983,27.057671509983,7.1744538156282e-14,1.7541523789077e-14,2.4130079666563e-07,5.8997991677264e-08,7493.7438057586
1.7,27.061284123047,27.061284123047,7.8771872685631e-14,1.7985612998928e-14,2.6493606513267e-07,6.0491611719726e-08,8442.6865490958
1.8,27.064898093312,27.064898093312,9.9255771465991e-14,2.1094237467878e-14,3.3383024469728e-07,7.0946952016963e-08,9446.1658420168
1.9,27.068513483361,27.068513483361,1.0899501687065e-13,2.1094237467878e-14,3.6658657340829e-07,7.0946952016963e-08,10503.867908694
2,27.072130355,27.072130355,1.6615879969846e-13,4.0190073491431e-14,5.588474296525e-07,1.3517261384285e-07,11615.482925312
