nu,K_over_G,fbar_correction_int_ref,fbar_correction_max_ref,fbar_pressure_correction_int_ref,fbar_pressure_correction_max_ref,psie_ref_first,psie_restart_first,abs_err_first,rel_err_first,psie_ref_target,psie_restart_target,abs_err_target,rel_err_target
0.30,2.1666666666666665,2.2850517349870998e+00,4.1449186816403000e-01,3.8475046597581002e+05,6.9980676877823003e+04,3.5925026540265998e+02,6.3760524824109996e+02,2.7835498283843998e+02,7.7482192678814088e-01,9.7126803908583000e+01,1.0632389384726000e+02,9.1970899386769958e+00,9.4691573989538619e-02
0.40,4.666666666666668,1.8740711382444999e+00,2.9026037161684998e-01,6.3106005734784994e+05,9.7793960995675996e+04,9.8089951365285003e+01,2.6283502211947001e+02,1.6474507075418501e+02,1.6795305580352231e+00,1.0370818317761000e+02,1.0151263214986000e+02,2.1955510277499997e+00,2.1170470453521613e-02
0.45,9.666666666666668,1.7196113491013001e+00,2.6359004191164997e-01,1.1583714635779001e+06,1.7754480861029000e+05,1.0438556652234000e+02,2.7811219268846997e+02,1.7372662616612996e+02,1.6642782326515417e+00,1.1840589856430999e+02,1.0078286950796000e+02,1.7623029056349992e+01,1.4883573597288624e-01
0.48,24.666666666666643,1.6244567256152000e+00,2.5310159803866999e-01,2.7332716967710000e+06,4.2588547302087001e+05,1.0583889316496000e+02,3.0022430624206999e+02,1.9438541307711000e+02,1.8366160800089040e+00,1.0766964831998000e+02,1.0659037570723000e+02,1.0792726127500032e+00,1.0023926237248841e-02
0.49,49.66666666666662,1.5881958546746999e+00,2.5074309067782002e-01,5.3430342622760003e+06,8.4357606103198999e+05,1.0099154074022000e+02,2.7770757198813999e+02,1.7671603124792000e+02,1.7498102311607038e+00,1.0466501188407000e+02,1.5973179998493001e+02,5.5066788100860009e+01,5.2612412791634300e-01
0.495,99.66666666666659,1.5689530635247999e+00,2.4989718253730001e-01,1.0555135632058000e+07,1.6812106511619000e+06,9.9097665454657999e+01,2.4246164605583999e+02,1.4336398060118199e+02,1.4466938241524769e+00,1.0320105820997000e+02,1.0408459701343000e+02,8.8353880345999869e-01,8.5613347264557622e-03
