nu,K_over_G,fbar_correction_int_ref,fbar_correction_max_ref,fbar_pressure_correction_int_ref,fbar_pressure_correction_max_ref,psie_ref_first,psie_restart_first,abs_err_first,rel_err_first,psie_ref_target,psie_restart_target,abs_err_target,rel_err_target
0.30,2.1666666666666665,1.0058748012518000e+00,1.6598104765633001e-01,2.1906576486615001e+05,3.5523620089005999e+04,5.4801673517333996e+05,5.4801673517441005e+05,1.0700896382331848e-06,1.9526586864080181e-12,8.4343245569711004e+05,8.4343245569688000e+05,2.3003667593002319e-07,2.7273870524687636e-13
0.40,4.666666666666668,1.2446942260592000e+00,2.4061101836672000e-01,4.9566444650055998e+05,9.4390455621264002e+04,5.6845604616628005e+05,5.6845604616876005e+05,2.4799956008791924e-06,4.3626866450001035e-12,8.5759246815586998e+05,8.5759246815338999e+05,2.4799956008791924e-06,2.8918113124431567e-12
0.45,9.666666666666668,1.3387336664747000e+00,2.8996081537705998e-01,9.9651116991625004e+05,2.1366379041038000e+05,5.8480189344540006e+05,5.8480189342819003e+05,1.7210026271641254e-05,2.9428814209624417e-11,8.7000036509036995e+05,8.7000036506034003e+05,3.0029914341866970e-05,3.4517128436776758e-11
0.48,24.666666666666643,1.3731465392072999e+00,3.2526698645050001e-01,2.4189750437520002e+06,5.7017823675951001e+05,5.9704091099231003e+05,5.9704091099229001e+05,2.0023435354232788e-08,3.3537794455245786e-14,8.7877472859423002e+05,8.7877472859423002e+05,0.0000000000000000e+00,0.0000000000000000e+00
0.49,49.66666666666662,1.3775837927043000e+00,3.3816856818043001e-01,4.7480994517625999e+06,1.1624769496257000e+06,6.0156097144084005e+05,6.0156097144085995e+05,1.9907020032405853e-08,3.3092273231631336e-14,8.8176877366290998e+05,8.8176877365712996e+05,5.7800207287073135e-06,6.5550299594947423e-12
0.495,99.66666666666659,1.3788195070477001e+00,3.4484157394059001e-01,9.3923627877321001e+06,2.3457919461050001e+06,6.0390464773994999e+05,6.3667841436000005e+05,3.2773766620050068e+04,5.4269770472379145e-02,8.8324628023659997e+05,8.8324628023657005e+05,2.9918737709522247e-08,3.3873607372009258e-14
