nu,K_over_G,fbar_correction_int_ref,fbar_correction_max_ref,fbar_pressure_correction_int_ref,fbar_pressure_correction_max_ref,psie_ref_first,psie_restart_first,abs_err_first,rel_err_first,psie_ref_target,psie_restart_target,abs_err_target,rel_err_target
0.30,2.1666666666666665,5.5624348767681998e-02,9.0141916022568006e-02,4.7279369829487002e-02,7.6618478763127995e-02,6.0916388773285003e-04,6.0916388773273999e-04,1.1004652050727870e-16,1.8065174696557162e-13,6.3329763236650996e-04,6.3329763236652005e-04,1.0083080204115191e-17,1.5921550450830967e-14
0.45,9.666666666666668,5.5711831912434000e-02,9.1191713759586998e-02,1.8666049349840000e-01,3.0553456436478998e-01,5.4108394201089001e-04,5.4108394201089001e-04,0.0000000000000000e+00,0.0000000000000000e+00,5.5918426009355000e-04,5.5918426009359001e-04,4.0007060164715114e-17,7.1545397501034891e-14
0.48,24.666666666666643,5.5730188753897000e-02,9.1411995857133999e-02,4.6537780744691998e-01,7.6334057281236001e-01,5.2536214721024001e-04,5.2536214721020998e-04,3.0032400177848473e-17,5.7165139013774580e-14,5.4277716770584003e-04,5.4277716770582995e-04,1.0083080204115191e-17,1.8576831900894828e-14
0.49,49.66666666666662,5.5736513374303000e-02,9.1487891302014998e-02,9.2990315102330001e-01,1.5263760370315000e+00,5.1998829464508999e-04,5.1998829464508002e-04,9.9746599868666408e-18,1.9182470239401621e-14,5.3720631742997004e-04,5.3720631742968001e-04,2.9002408113987244e-16,5.3987466589627330e-13
0.495,99.66666666666659,5.5739717624208998e-02,9.1526342300885993e-02,1.8589526897985000e+00,3.0524578785048000e+00,5.1727734909444000e-04,5.1727734909438005e-04,5.9956380138448395e-17,1.1590760786918216e-13,5.3440243460859999e-04,5.3440243460862004e-04,2.0057740190981832e-17,3.7533025472970123e-14
0.499,499.6666666666663,5.5742301859176002e-02,9.1557353120486004e-02,9.2913464154297003e+00,1.5261140217556999e+01,5.1509725586591001e-04,5.1509725586590003e-04,9.9746599868666408e-18,1.9364614882482004e-14,5.3215059333388995e-04,5.3215059333385005e-04,3.9898639947466563e-17,7.4976219978454024e-14
0.4999,4999.666666667217,5.5742885909790998e-02,9.1564361727864002e-02,9.2905772772286994e+01,1.5260885126212000e+02,5.1460535834312005e-04,5.1460535834313003e-04,9.9746599868666408e-18,1.9383125000839775e-14,5.3164286684695005e-04,5.3164286684692001e-04,3.0032400177848473e-17,5.6489801802408524e-14
