nu,K_over_G,fbar_correction_int_ref,fbar_correction_max_ref,fbar_pressure_correction_int_ref,fbar_pressure_correction_max_ref,psie_ref_first,psie_restart_first,abs_err_first,rel_err_first,psie_ref_target,psie_restart_target,abs_err_target,rel_err_target
0.30,2.1666666666666665,5.5624348767681998e-02,9.0141916022568006e-02,4.7279369829487002e-02,7.6618478763127995e-02,6.0916388773285003e-04,6.1675630521408999e-04,7.5924174812399582e-06,1.2463669685832767e-02,6.3329763236650996e-04,6.3773221505785999e-04,4.4345826913500235e-06,7.0023673936358347e-03
0.45,9.666666666666668,5.5711831912434000e-02,9.1191713759586998e-02,1.8666049349840000e-01,3.0553456436478998e-01,5.4108394201089001e-04,5.4337831959613999e-04,2.2943775852499746e-06,4.2403357540479313e-03,5.5918426009355000e-04,5.6040176642698999e-04,1.2175063334399910e-06,2.1772900639876838e-03
0.48,24.666666666666643,5.5730188753897000e-02,9.1411995857133999e-02,4.6537780744691998e-01,7.6334057281236001e-01,5.2536214721024001e-04,5.2659540513921995e-04,1.2332579289799387e-06,2.3474434454951554e-03,5.4277716770584003e-04,5.4337558332607995e-04,5.9841562023992163e-07,1.1025069878477921e-03
0.49,49.66666666666662,5.5736513374303000e-02,9.1487891302014998e-02,9.2990315102330001e-01,1.5263760370315000e+00,5.1998829464508999e-04,5.2086731129189000e-04,8.7901664680000314e-07,1.6904546811000089e-03,5.3720631742997004e-04,5.3759936235979000e-04,3.9304492981996359e-07,7.3164614239891316e-04
0.495,99.66666666666659,5.5739717624208998e-02,9.1526342300885993e-02,1.8589526897985000e+00,3.0524578785048000e+00,5.1727734909444000e-04,5.1797909731343000e-04,7.0174821898999918e-07,1.3566188819566505e-03,5.3440243460859999e-04,5.3469293554200999e-04,2.9050093340999943e-07,5.4359956953183475e-04
0.499,499.6666666666663,5.5742301859176002e-02,9.1557353120486004e-02,9.2913464154297003e+00,1.5261140217556999e+01,5.1509725586591001e-04,5.1565710779462000e-04,5.5985192870999703e-07,1.0868858692886097e-03,5.3215059333388995e-04,5.3235911769801002e-04,2.0852436412007250e-07,3.9185216878868912e-04
0.4999,4999.666666667217,5.5742885909790998e-02,9.1564361727864002e-02,9.2905772772286994e+01,1.5260885126212000e+02,5.1460535834312005e-04,5.1513327286819004e-04,5.2791452506998834e-07,1.0258628607555116e-03,5.3164286684695005e-04,5.3183295314446005e-04,1.9008629751000091e-07,3.5754509157126182e-04
