nu,K_over_G,fbar_correction_int_ref,fbar_correction_max_ref,fbar_pressure_correction_int_ref,fbar_pressure_correction_max_ref,psie_ref_first,psie_restart_first,abs_err_first,rel_err_first,psie_ref_target,psie_restart_target,abs_err_target,rel_err_target
0.30,2.1666666666666665,5.3974765411502000e-02,7.0346915748401004e-02,4.7493274848927000e-02,6.1899396485401999e-02,1.8534143585563999e-03,1.8534277293615000e-03,1.3370805100046054e-08,7.2141477907079552e-06,1.8199962052797001e-03,1.8265874822219999e-03,6.5912769422998407e-06,3.6215882885793612e-03
0.45,9.666666666666668,5.3795871173966003e-02,6.8200184897961993e-02,1.7687470184494999e-01,2.2423444599657999e-01,5.0296071770536996e-04,5.0296037394802998e-04,3.4375733997619312e-10,6.8346757087610809e-07,5.2105991904611995e-04,5.2108666072689998e-04,2.6741680780027234e-08,5.1321699870874693e-05
0.48,24.666666666666643,5.4211818659177999e-02,7.3191554720510005e-02,4.5502917214078997e-01,6.1433638228501997e-01,5.0823781884420005e-04,5.0823805702966001e-04,2.3818545996211887e-10,4.6864961860529011e-07,7.3832347508870995e-04,7.2566307779641003e-04,1.2660397292299920e-05,1.7147493909466668e-02
0.49,49.66666666666662,5.4084527369420002e-02,7.1664059243411002e-02,9.0286571893862999e-01,1.1963314744144000e+00,1.5830222056494999e-03,1.5832974788884001e-03,2.7527323890014048e-07,1.7389095233013381e-04,5.5296795317072000e-04,5.6860688895347998e-04,1.5638935782759985e-05,2.8281812161240587e-02
0.495,99.66666666666659,5.4204679703957002e-02,7.3105887257860006e-02,1.8165211009940001e+00,2.4499432066766000e+00,5.1376249602371003e-04,5.1376305974737998e-04,5.6372366995759149e-10,1.0972456618000698e-06,1.0059059088526000e-03,9.3905573549482005e-04,6.6850173357779980e-05,6.6457680355047843e-02
0.499,499.6666666666663,5.4106795834232002e-02,7.1931280821154006e-02,8.9920615129550008e+00,1.1954330170116000e+01,5.1402921409810995e-04,5.1403057137547998e-04,1.3572773700310306e-09,2.6404673757938874e-06,5.3370468168132995e-04,5.3366657987124002e-04,3.8101810089928752e-08,7.1391185795666268e-05
0.4999,4999.666666667217,5.4138941472076998e-02,7.2317028475297002e-02,9.0219483757326003e+01,1.2051223755954000e+02,5.1353552377188000e-04,5.1353701022986004e-04,1.4864579800334329e-09,2.8945572627878016e-06,5.3329824301047001e-04,5.3332644994332997e-04,2.8206932859960523e-08,5.2891479073196104e-05
