nu,K_over_G,fbar_correction_int_ref,fbar_correction_max_ref,fbar_pressure_correction_int_ref,fbar_pressure_correction_max_ref,psie_ref_first,psie_restart_first,abs_err_first,rel_err_first,psie_ref_target,psie_restart_target,abs_err_target,rel_err_target
0.30,2.1666666666666665,1.6417179165382001e-01,4.0513286779789000e-02,2.8814795816770002e+04,7.1432591822875002e+03,8.9452176469101996e+03,8.9508207587814995e+03,5.6031118712999159e+00,6.2638072011979577e-04,1.3971706888679000e+04,1.3978710382134001e+04,7.0034934550003527e+00,5.0126255229954370e-04
0.40,4.666666666666668,2.7088934523935998e-01,6.9692615531835006e-02,9.3689783995651000e+04,2.4213204835369001e+04,1.0213215934972999e+04,1.0232713016260001e+04,1.9497081287001492e+01,1.9090050980159793e-03,1.5890482837808000e+04,1.5914696134199001e+04,2.4213296391000767e+01,1.5237608975222840e-03
0.45,9.666666666666668,3.5035809642103999e-01,9.2241179089537995e-02,2.3962128516773999e+05,6.3301936480728997e+04,1.1281562171371001e+04,1.1319861533482001e+04,3.8299362110999937e+01,3.3948633645960380e-03,1.7502376988112999e+04,1.7549744305658998e+04,4.7367317545998958e+01,2.7063362638211474e-03
0.48,24.666666666666643,4.1314107473054001e-01,1.1031792365150001e-01,7.0001055667872005e+05,1.8725965336674999e+05,1.2172751852924001e+04,1.2232551841248000e+04,5.9799988323999060e+01,4.9126104800727198e-03,1.8844337379524000e+04,1.8918085982059001e+04,7.3748602535000828e+01,3.9135683600705984e-03
0.49,49.66666666666662,4.3773178207761998e-01,1.1741238576603000e-01,1.4780443789365001e+06,3.9685756260136998e+05,1.2530001657400000e+04,1.2600062755131001e+04,7.0061097731000700e+01,5.5914675549642761e-03,1.9381892931798000e+04,1.9468210175693999e+04,8.6317243895999127e+01,4.4534991602593549e-03
0.495,99.66666666666659,4.5084352538037997e-01,1.2120208945935000e-01,3.0387926003395999e+06,8.1737040689411003e+05,1.2722564853485001e+04,1.2798568712254000e+04,7.6003858768999635e+01,5.9739415475001841e-03,1.9671602820884000e+04,1.9765194773822001e+04,9.3591952938000759e+01,4.7577187171876289e-03
