nu,K_over_G,fbar_correction_int_ref,fbar_correction_max_ref,fbar_pressure_correction_int_ref,fbar_pressure_correction_max_ref,psie_ref_first,psie_restart_first,abs_err_first,rel_err_first,psie_ref_target,psie_restart_target,abs_err_target,rel_err_target
0.30,2.1666666666666665,2.2850517349870998e+00,4.1449186816403000e-01,3.8475046597581002e+05,6.9980676877823003e+04,3.5925026540265998e+02,3.5905282265055001e+02,1.9744275210996420e-01,5.4959667709267692e-04,9.7126803908583000e+01,9.7764320933395993e+01,6.3751702481299333e-01,6.5637599422403783e-03
0.40,4.666666666666668,1.8740711382444999e+00,2.9026037161684998e-01,6.3106005734784994e+05,9.7793960995675996e+04,9.8089951365285003e+01,9.8214288793733999e+01,1.2433742844899598e-01,1.2675857895572391e-03,1.0370818317761000e+02,1.0490812663739000e+02,1.1999434597800018e+00,1.1570383580290729e-02
0.45,9.666666666666668,1.7196113491013001e+00,2.6359004191164997e-01,1.1583714635779001e+06,1.7754480861029000e+05,1.0438556652234000e+02,1.0445252153693001e+02,6.6955014590007522e-02,6.4142023481453443e-04,1.1840589856430999e+02,1.1845971245407000e+02,5.3813889760007783e-02,4.5448656200839315e-04
0.48,24.666666666666643,1.6244567256152000e+00,2.5310159803866999e-01,2.7332716967710000e+06,4.2588547302087001e+05,1.0583889316496000e+02,1.0581676356478999e+02,2.2129600170003982e-02,2.0908760010852431e-04,1.0766964831998000e+02,1.0768245779993001e+02,1.2809479950007585e-02,1.1897020330130084e-04
0.49,49.66666666666662,1.5881958546746999e+00,2.5074309067782002e-01,5.3430342622760003e+06,8.4357606103198999e+05,1.0099154074022000e+02,1.0100399650713000e+02,1.2455766909994281e-02,1.2333475475965046e-04,1.0466501188407000e+02,1.0460326858852000e+02,6.1743295550002131e-02,5.8991342415735633e-04
0.495,99.66666666666659,1.5689530635247999e+00,2.4989718253730001e-01,1.0555135632058000e+07,1.6812106511619000e+06,9.9097665454657999e+01,9.9119829174969993e+01,2.2163720311993984e-02,2.2365532235605454e-04,1.0320105820997000e+02,1.0323299890506000e+02,3.1940695090000304e-02,3.0949968579793680e-04
