nu,K_over_G,fbar_correction_int_ref,fbar_correction_max_ref,fbar_pressure_correction_int_ref,fbar_pressure_correction_max_ref,psie_ref_first,psie_restart_first,abs_err_first,rel_err_first,psie_ref_target,psie_restart_target,abs_err_target,rel_err_target
0.30,2.1666666666666665,5.3974765411502000e-02,7.0346915748401004e-02,4.7493274848927000e-02,6.1899396485401999e-02,1.8534143585563999e-03,1.8535143263279999e-03,9.9967771599986446e-08,5.3937087051516117e-05,1.8199962052797001e-03,1.8307104231056999e-03,1.0714217825999852e-05,5.8869451457747805e-03
0.45,9.666666666666668,5.3795871173966003e-02,6.8200184897961993e-02,1.7687470184494999e-01,2.2423444599657999e-01,5.0296071770536996e-04,5.0295867364727996e-04,2.0440580899986141e-09,4.0640511635264638e-06,5.2105991904611995e-04,5.2109180222893996e-04,3.1883182820009043e-08,6.1189091032709053e-05
0.48,24.666666666666643,5.4211818659177999e-02,7.3191554720510005e-02,4.5502917214078997e-01,6.1433638228501997e-01,5.0823781884420005e-04,5.0823940327934000e-04,1.5844351399472989e-09,3.1175073581704599e-06,7.3832347508870995e-04,7.1395158906939005e-04,2.4371886019319898e-05,3.3009767184216381e-02
0.49,49.66666666666662,5.4084527369420002e-02,7.1664059243411002e-02,9.0286571893862999e-01,1.1963314744144000e+00,1.5830222056494999e-03,1.5849438920556001e-03,1.9216864061001419e-06,1.2139352178649264e-03,5.5296795317072000e-04,5.7709013875028995e-04,2.4122185579569951e-05,4.3623116748906086e-02
0.495,99.66666666666659,5.4204679703957002e-02,7.3105887257860006e-02,1.8165211009940001e+00,2.4499432066766000e+00,5.1376249602371003e-04,5.1376589420305005e-04,3.3981793400245444e-09,6.6143001217973666e-06,1.0059059088526000e-03,9.1889972312757999e-04,8.7006185725020039e-05,8.6495352059582600e-02
0.499,499.6666666666663,5.4106795834232002e-02,7.1931280821154006e-02,8.9920615129550008e+00,1.1954330170116000e+01,5.1402921409810995e-04,5.1403721664148997e-04,8.0025433800206755e-09,1.5568265694901289e-05,5.3370468168132995e-04,5.3364219703342004e-04,6.2484647909912157e-08,1.1707719653698138e-04
0.4999,4999.666666667217,5.4138941472076998e-02,7.2317028475297002e-02,9.0219483757326003e+01,1.2051223755954000e+02,5.1353552377188000e-04,5.1354679105189004e-04,1.1267280010038294e-08,2.1940604862699596e-05,5.3329824301047001e-04,5.4050974988915999e-04,7.2115068786899770e-06,1.3522465099417919e-02
