nu,K_over_G,fbar_correction_int_ref,fbar_correction_max_ref,fbar_pressure_correction_int_ref,fbar_pressure_correction_max_ref,psie_ref_first,psie_restart_first,abs_err_first,rel_err_first,psie_ref_target,psie_restart_target,abs_err_target,rel_err_target
0.30,2.1666666666666665,5.3974765411502000e-02,7.0346915748401004e-02,4.7493274848927000e-02,6.1899396485401999e-02,1.8534143585563999e-03,1.9599659597996002e-03,1.0655160124320028e-04,5.7489357817531922e-02,1.8199962052797001e-03,1.9194007896294999e-03,9.9404584349799870e-05,5.4618017368076435e-02
0.45,9.666666666666668,5.3795871173966003e-02,6.8200184897961993e-02,1.7687470184494999e-01,2.2423444599657999e-01,5.0296071770536996e-04,5.1491535039230004e-04,1.1954632686930083e-05,2.3768521608347561e-02,5.2105991904611995e-04,5.2116244151278004e-04,1.0252246666008456e-07,1.9675753768926932e-04
0.48,24.666666666666643,5.4211818659177999e-02,7.3191554720510005e-02,4.5502917214078997e-01,6.1433638228501997e-01,5.0823781884420005e-04,5.0823985804385999e-04,2.0391996599341058e-09,4.0122942140974775e-06,7.3832347508870995e-04,7.5794687688515001e-04,1.9623401796440058e-05,2.6578325704844065e-02
0.49,49.66666666666662,5.4084527369420002e-02,7.1664059243411002e-02,9.0286571893862999e-01,1.1963314744144000e+00,1.5830222056494999e-03,2.0167737060272002e-03,4.3375150037770023e-04,2.7400215791649990e-01,5.5296795317072000e-04,5.4295755910858999e-04,1.0010394062130007e-05,1.8103027498664933e-02
0.495,99.66666666666659,5.4204679703957002e-02,7.3105887257860006e-02,1.8165211009940001e+00,2.4499432066766000e+00,5.1376249602371003e-04,5.1376800475262001e-04,5.5087289099883460e-09,1.0722325885255196e-05,1.0059059088526000e-03,7.3099616145749996e-04,2.7490974739510007e-04,2.7329568797212805e-01
0.499,499.6666666666663,5.4106795834232002e-02,7.1931280821154006e-02,8.9920615129550008e+00,1.1954330170116000e+01,5.1402921409810995e-04,5.1404884665243004e-04,1.9632554320095363e-08,3.8193460180160510e-05,5.3370468168132995e-04,5.3339341183784004e-04,3.1126984348991017e-07,5.8322486980874274e-04
0.4999,4999.666666667217,5.4138941472076998e-02,7.2317028475297002e-02,9.0219483757326003e+01,1.2051223755954000e+02,5.1353552377188000e-04,1.6139106406988001e-03,1.1003751169269202e-03,2.1427439115501636e+00,5.3329824301047001e-04,5.3340357389957001e-04,1.0533088910000092e-07,1.9750841200114925e-04
