nu,K_over_G,fbar_correction_int_ref,fbar_correction_max_ref,fbar_pressure_correction_int_ref,fbar_pressure_correction_max_ref,psie_ref_first,psie_restart_first,abs_err_first,rel_err_first,psie_ref_target,psie_restart_target,abs_err_target,rel_err_target
0.30,2.1666666666666665,2.3317049885759999e+00,4.3178751200391002e-01,3.9242583974720002e+05,7.2871252852121004e+04,3.4008777969453001e+02,6.2076689479881998e+02,2.8067911510428996e+02,8.2531373328497293e-01,8.6459170287052999e+01,9.4208489056789006e+01,7.7493187697360071e+00,8.9629807272120499e-02
0.40,4.666666666666668,1.9009513505588000e+00,2.9816543120561001e-01,6.4004024716178002e+05,1.0048147905246999e+05,9.0702489574007998e+01,2.5465142328205999e+02,1.6394893370805198e+02,1.8075461266614861e+00,9.3689258006437996e+01,9.1960408656270005e+01,1.7288493501679909e+00,1.8453015713382964e-02
0.45,9.666666666666668,1.7409147524138999e+00,2.6603754804055002e-01,1.1726483546068000e+06,1.7918091611193999e+05,9.7425312930228003e+01,2.7333022724326997e+02,1.7590491431304196e+02,1.8055360462533778e+00,1.0817292872969000e+02,9.1366575996080002e+01,1.6806352733609998e+01,1.5536560700512117e-01
0.48,24.666666666666643,1.6438571160194000e+00,2.5766514148330000e-01,2.7658319639256001e+06,4.3354532356312999e+05,9.9394839929745004e+01,2.9752074836906002e+02,1.9812590843931503e+02,1.9933218724367969e+00,9.8259376072674002e+01,9.7470862659706000e+01,7.8851341296800115e-01,8.0248159970485230e-03
0.49,49.66666666666662,1.6065447250670000e+00,2.5519387672387001e-01,5.4046959952859003e+06,8.5853223324510001e+05,9.4704149616924994e+01,2.7461200932874999e+02,1.7990785971182498e+02,1.8996829646804922e+00,9.5684973772950997e+01,1.5384169095159001e+02,5.8156717178639013e+01,6.0779362616159516e-01
0.495,99.66666666666659,1.5870202042828001e+00,2.5430891220308000e-01,1.0676607943031000e+07,1.7108732183815001e+06,9.2943640650321001e+01,2.3896139052524001e+02,1.4601774987491899e+02,1.5710354022420649e+00,9.4355240247490997e+01,9.4939342486749993e+01,5.8410223925899629e-01,6.1904589265727415e-03
