nu,K_over_G,fbar_correction_int_ref,fbar_correction_max_ref,fbar_pressure_correction_int_ref,fbar_pressure_correction_max_ref,psie_ref_first,psie_restart_first,abs_err_first,rel_err_first,psie_ref_target,psie_restart_target,abs_err_target,rel_err_target
0.30,2.1666666666666665,3.0572652499599001e-01,6.8987126053014006e-02,5.4602040165341001e+04,1.2460459396300001e+04,1.6139877253495000e+04,1.6139884116269999e+04,6.8627749988081632e-03,4.2520614568627327e-07,3.0351108231630002e+04,3.0351159348289999e+04,5.1116659997205716e-02,1.6841777113079243e-06
0.40,4.666666666666668,4.4228033407748002e-01,1.1074393954237000e-01,1.5461746452216999e+05,3.9124886598876998e+04,1.8350732748702001e+04,1.8350726146829998e+04,6.6018720026477240e-03,3.5976067512152578e-07,3.4307432460319003e+04,3.4307362014077997e+04,7.0446241006720811e-02,2.0533813216188948e-06
0.45,9.666666666666668,5.5005343772616999e-01,1.3882559701337999e-01,3.7896600010007003e+05,9.6276973591782997e+04,2.0284132474434002e+04,2.0284080695830999e+04,5.1778603003185708e-02,2.5526653934274559e-06,3.7621740315376999e+04,3.7622738728149998e+04,9.9841277299856301e-01,2.6538186820413657e-05
0.48,24.666666666666643,6.3167714515698004e-01,1.6622778882740999e-01,1.0740471136849001e+06,2.8354135730029998e+05,2.1840790987690001e+04,2.1840765683024001e+04,2.5304666000010911e-02,1.1585965917751438e-06,4.0215148706824999e+04,4.0215955424943000e+04,8.0671811800129944e-01,2.0060055574639455e-05
0.49,49.66666666666662,6.5904399005873004e-01,1.8257550873333001e-01,2.2295172025986998e+06,6.1870857755936997e+05,2.2441201450633002e+04,2.2441159021765001e+04,4.2428868000570219e-02,1.8906682912635867e-06,4.1268311236162001e+04,4.1269117813668003e+04,8.0657750600221334e-01,1.9544718013453315e-05
0.495,99.66666666666659,6.8098276320145001e-01,1.8984177093530999e-01,4.5944569716910999e+06,1.2819888504510999e+06,2.2759196628591999e+04,2.2759125890637999e+04,7.0737953999923775e-02,3.1081041723176143e-06,4.1847677020479998e+04,4.1848463302677999e+04,7.8628219800157240e-01,1.8789148024077197e-05
