nu,K_over_G,fbar_correction_int_ref,fbar_correction_max_ref,fbar_pressure_correction_int_ref,fbar_pressure_correction_max_ref,psie_ref_first,psie_restart_first,abs_err_first,rel_err_first,psie_ref_target,psie_restart_target,abs_err_target,rel_err_target
0.30,2.1666666666666665,1.0058748012518000e+00,1.6598104765633001e-01,2.1906576486615001e+05,3.5523620089005999e+04,5.4801673517333996e+05,5.4917243006878998e+05,1.1556948954500258e+03,2.1088678890152411e-03,8.4343245569711004e+05,8.4480742410624004e+05,1.3749684091300005e+03,1.6302057145685337e-03
0.40,4.666666666666668,1.2446942260592000e+00,2.4061101836672000e-01,4.9566444650055998e+05,9.4390455621264002e+04,5.6845604616628005e+05,5.7087055356587004e+05,2.4145073995899875e+03,4.2474830127564797e-03,8.5759246815586998e+05,8.6036064639050001e+05,2.7681782346300315e+03,3.2278481183289809e-03
0.45,9.666666666666668,1.3387336664747000e+00,2.8996081537705998e-01,9.9651116991625004e+05,2.1366379041038000e+05,5.8480189344540006e+05,5.8823800216210994e+05,3.4361087167098885e+03,5.8756798759077552e-03,8.7000036509036995e+05,8.7384310632702999e+05,3.8427412366600474e+03,4.4169420966402567e-03
0.48,24.666666666666643,1.3731465392072999e+00,3.2526698645050001e-01,2.4189750437520002e+06,5.7017823675951001e+05,5.9704091099231003e+05,6.0127884831474000e+05,4.2379373224299634e+03,7.0982360578713318e-03,8.7877472859423002e+05,8.8342463966720004e+05,4.6499110729700187e+03,5.2913572974594408e-03
0.49,49.66666666666662,1.3775837927043000e+00,3.3816856818043001e-01,4.7480994517625999e+06,1.1624769496257000e+06,6.0156097144084005e+05,6.0610469185296004e+05,4.5437204121199902e+03,7.5532167607832218e-03,8.8176877366290998e+05,8.8671653430000006e+05,4.9477606370900758e+03,5.6111769716417148e-03
0.495,99.66666666666659,1.3788195070477001e+00,3.4484157394059001e-01,9.3923627877321001e+06,2.3457919461050001e+06,6.0390464773994999e+05,6.0860917105061002e+05,4.7045233106600353e+03,7.7901756978791632e-03,8.8324628023659997e+05,8.8834804061747994e+05,5.1017603808799759e+03,5.7761470328675938e-03
