nu,K_over_G,fbar_correction_int_ref,fbar_correction_max_ref,fbar_pressure_correction_int_ref,fbar_pressure_correction_max_ref,psie_ref_first,psie_restart_first,abs_err_first,rel_err_first,psie_ref_target,psie_restart_target,abs_err_target,rel_err_target
0.30,2.1666666666666665,5.3974765411502000e-02,7.0346915748401004e-02,4.7493274848927000e-02,6.1899396485401999e-02,1.8534143585563999e-03,1.9598724495206998e-03,1.0645809096429992e-04,5.7438904836810876e-02,1.8199962052797001e-03,1.9149766151259000e-03,9.4980409846199881e-05,5.2187147187816876e-02
0.45,9.666666666666668,5.3795871173966003e-02,6.8200184897961993e-02,1.7687470184494999e-01,2.2423444599657999e-01,5.0296071770536996e-04,5.1492173590291998e-04,1.1961018197550024e-05,2.3781217451969448e-02,5.2105991904611995e-04,5.2115712088452002e-04,9.7201838400061066e-08,1.8654637374143827e-04
0.48,24.666666666666643,5.4211818659177999e-02,7.3191554720510005e-02,4.5502917214078997e-01,6.1433638228501997e-01,5.0823781884420005e-04,5.0823845038652001e-04,6.3154231995897481e-10,1.2426118178202194e-06,7.3832347508870995e-04,7.7171539578755005e-04,3.3391920698840104e-05,4.5226681563698141e-02
0.49,49.66666666666662,5.4084527369420002e-02,7.1664059243411002e-02,9.0286571893862999e-01,1.1963314744144000e+00,1.5830222056494999e-03,2.0147408343186000e-03,4.3171862866910006e-04,2.7271798660080687e-01,5.5296795317072000e-04,5.3894347198008995e-04,1.4024481190630053e-05,2.5362195241539105e-02
0.495,99.66666666666659,5.4204679703957002e-02,7.3105887257860006e-02,1.8165211009940001e+00,2.4499432066766000e+00,5.1376249602371003e-04,5.1376503783213999e-04,2.5418084299670685e-09,4.9474386504260606e-06,1.0059059088526000e-03,7.4398861709866005e-04,2.6191729175393998e-04,2.6037951407671861e-01
0.499,499.6666666666663,5.4106795834232002e-02,7.1931280821154006e-02,8.9920615129550008e+00,1.1954330170116000e+01,5.1402921409810995e-04,5.1404189999850998e-04,1.2685900400034172e-08,2.4679337384145028e-05,5.3370468168132995e-04,5.3341164937589997e-04,2.9303230542998375e-07,5.4905327887858134e-04
0.4999,4999.666666667217,5.4138941472076998e-02,7.2317028475297002e-02,9.0219483757326003e+01,1.2051223755954000e+02,5.1353552377188000e-04,1.6978877182952999e-03,1.1843521945234200e-03,2.3062712114333235e+00,5.3329824301047001e-04,5.3342582183448005e-04,1.2757882401003787e-07,2.3922603474156424e-04
