nu,K_over_G,fbar_correction_int_ref,fbar_correction_max_ref,fbar_pressure_correction_int_ref,fbar_pressure_correction_max_ref,psie_ref_first,psie_restart_first,abs_err_first,rel_err_first,psie_ref_target,psie_restart_target,abs_err_target,rel_err_target
0.45,9.666666666666668,5.3681491421102998e-02,6.6827627863604994e-02,1.8227893290312999e-01,2.2691747887312000e-01,5.9416963293028001e-03,5.8931645302242996e-03,4.8531799078500512e-05,8.1680039484944931e-03,8.4515846674770006e-03,8.1627071354467996e-03,2.8887753203020103e-04,3.4180280195481715e-02
0.48,24.666666666666643,5.3628916937423998e-02,6.6196734059461998e-02,4.5041122424100000e-01,5.5596409047880002e-01,6.0150983500559998e-03,5.9621503068626996e-03,5.2948043193300209e-05,8.8025232692674534e-03,8.5409586398164997e-03,8.2267523631170004e-03,3.1420627669949928e-04,3.6788174483684176e-02
0.49,49.66666666666662,5.3610019817584002e-02,6.5969968621380007e-02,8.9706185283845996e-01,1.1038821191365999e+00,6.0431313675939997e-03,5.9885777104686996e-03,5.4553657125300074e-05,9.0273822968405804e-03,8.5754312447939001e-03,8.2520441904784005e-03,3.2338705431549965e-04,3.7710879497964173e-02
0.495,99.66666666666659,5.3600290750756001e-02,6.5853219819448999e-02,1.7902675814191999e+00,2.1995194974416998e+00,6.0578648647477001e-03,6.0024808168410004e-03,5.5384047906699777e-05,9.1425030341951066e-03,8.5936085751069004e-03,8.2654789563180002e-03,3.2812961878890025e-04,3.8182984007369511e-02
0.499,499.6666666666663,5.3592367680273999e-02,6.5758142973661005e-02,8.9356766256894993e+00,1.0964126545480999e+01,6.0700067908580997e-03,6.0139446160717000e-03,5.6062174786399716e-05,9.2359327951384990e-03,8.6086165351161002e-03,8.2766167040271999e-03,3.3199983108890031e-04,3.8565991380219239e-02
0.4999,4999.666666667217,5.3590567518114002e-02,6.5736541027742998e-02,8.9321233348543004e+01,1.0956534316753000e+02,6.0727829614406004e-03,6.0165664774688996e-03,5.6216483971700815e-05,9.2571205538959367e-03,8.6120513877594000e-03,8.2791712212101996e-03,3.3288016654920045e-04,3.8652830964563713e-02
